fg_id,player_name,team,pos_type,position,PA,AB,IP,R,HR,RBI,SB,AVG,W,SV,ERA,WHIP,SO,sgp_atc,par_atc,dollar_value,R_batx,HR_batx,RBI_batx,SB_batx,AVG_batx,W_batx,SV_batx,ERA_batx,WHIP_batx,SO_batx,total_sgp_batx,par_batx,dollar_value_batx,systems
30038,Carson Williams,TBR,hitter,SS,424.709,382.908,,49.7587,13.6759,47.3531,11.4834,0.211509,,,,,,4.836817802848811,0.5305521217505271,2.9817816203560246,47.9097,13.1069,46.075,9.71268,0.216525,,,,,,4.6123800365616505,0.3061143554633663,1.857660584905034,both
24729,Logan O'Hoppe,LAA,hitter,C,453.345,414.938,,47.5315,18.8198,53.0584,2.30031,0.229504,,,,,,4.821268486501766,0.5150028054034816,2.8943921560754102,50.0102,19.203,56.9687,2.8063,0.230399,,,,,,5.12562221291331,0.8193565318150258,4.972280152733359,both
25477,Isaac Collins,KCR,hitter,OF,411.572,355.628,,48.7598,8.01511,41.0077,13.3652,0.235654,,,,,,4.782289792655014,0.47602411155672986,2.67532611499683,51.1955,8.05676,37.9214,13.0317,0.240853,,,,,,4.823319645752587,0.5170539646543029,3.137751475108871,both
19479,Aaron Civale,ATH,pitcher,SP,,,122.877,,,,,,6.27622,0.0342304,4.67077,1.322,106.241,5.06593004335942,0.45051573116098,2.5319652335472567,,,,,,6.38442,0.0,5.14978,1.37661,103.96,4.265110166474569,-0.3503041457238707,0.0,both
31695,Dylan Beavers,BAL,hitter,OF,391.626,341.748,,48.2826,11.3297,40.7919,10.0914,0.237647,,,,,,4.7518760856252635,0.4456104045269793,2.5043965702633435,48.2205,10.7819,39.8105,10.3846,0.238924,,,,,,4.72364342379564,0.41737774269735617,2.532864492590912,both
21052,Luis Gil,NYY,pitcher,RP,,,97.0894,,,,,,6.23319,0.0,4.25377,1.33166,96.4234,5.057866801093504,0.4424524888950643,2.486648616002392,,,,,,4.71957,0.0,4.54591,1.3822,91.4849,3.971730716879347,-0.6436835953190929,0.0,both
32127,Chase DeLauter,CLE,hitter,OF,459.509,412.0,,52.7594,12.6551,50.2471,3.01581,0.243309,,,,,,4.743471307647895,0.4372056265496109,2.4571604713605586,47.5868,11.65,49.7983,4.1228,0.239137,,,,,,4.5050490015286915,0.19878332043040725,1.2063202287300345,both
21501,Trevor Larnach,MIN,hitter,DH/OF,426.385,376.699,,50.0759,13.2173,48.7481,3.39651,0.24545,,,,,,4.723190504776659,0.41692482367837513,2.3431793509986467,49.2581,12.0941,46.7409,3.80803,0.246941,,,,,,4.607622128170219,0.3013564470719352,1.8287871304995014,both
29668,Marcelo Mayer,BOS,hitter,3B,431.776,394.455,,50.3542,11.1515,47.8913,5.55929,0.242803,,,,,,4.698141235470646,0.391875554372362,2.2023987419727553,46.9382,10.3738,48.1258,7.06395,0.244671,,,,,,4.716759699976516,0.41049401887823134,2.4910904882427545,both
32227,Luis Morales,ATH,pitcher,SP,,,113.123,,,,,,6.51821,0.0,4.5421,1.34127,99.8719,4.985186696738792,0.3697723845403518,2.078175648981929,,,,,,6.05652,0.0,4.56989,1.31457,108.45,5.178687581109848,0.5632732689114084,3.4182341713554822,both
26548,Luisangel Acuña,CHW,hitter,2B,363.579,336.068,,42.2651,4.63744,29.0121,19.5462,0.245296,,,,,,4.672590271750231,0.36632459065194656,2.058798535922231,40.3685,4.02398,26.9323,17.1583,0.246199,,,,,,4.281108337230897,-0.025157343867387105,0.0,both
22857,Wenceel Pérez,DET,hitter,OF,403.664,364.529,,48.5456,10.941,42.1549,9.09396,0.236163,,,,,,4.649440268047266,0.3431745869489822,1.9286920813011126,48.2915,10.4939,39.3148,10.3337,0.232509,,,,,,4.565495198347782,0.25922951724949783,1.5731390836258303,both
11847,Chris Martin,TEX,pitcher,RP,,,51.4919,,,,,,3.0424,10.1476,3.47362,1.13506,50.6198,4.931449352055734,0.31603503985729375,1.7761638010714935,,,,,,2.41996,10.0,3.81031,1.11646,46.2385,4.480492644751166,-0.13492166744727374,0.0,both
21865,Bo Naylor,CLE,hitter,C,445.615,391.921,,50.4634,16.6747,51.4527,3.87098,0.21806,,,,,,4.62059768510571,0.3143320040074258,1.7665924869861047,49.586,15.9748,50.2895,5.18497,0.212276,,,,,,4.509563375740524,0.2032976946422398,1.2337157914965662,both
23690,Brayan Rocchio,CLE,hitter,SS,466.107,417.466,,50.0238,7.95614,44.7339,10.8996,0.231571,,,,,,4.6095427496912915,0.3032770685930073,1.7044621101926336,48.5911,7.38815,39.4698,12.2844,0.230226,,,,,,4.451255153383102,0.14498947228481818,1.0,both
19392,Zach McKinstry,DET,hitter,3B/OF,405.02,362.745,,48.5493,8.00333,36.4465,13.4671,0.233492,,,,,,4.596757756162891,0.2904920750646065,1.6326085501812728,49.4344,7.81304,34.6583,14.6602,0.233262,,,,,,4.661833923317806,0.35556824221952166,2.157772404418383,both
11899,Joc Pederson,TEX,hitter,OF,397.432,341.857,,47.8851,16.27,49.0908,3.08176,0.228533,,,,,,4.5813578383995175,0.27509215730123326,1.5460587281009979,48.3685,17.2234,50.7784,2.78309,0.227855,,,,,,4.689139284408693,0.38287360331040876,2.3234754893924907,both
15112,Ryan McMahon,NYY,hitter,3B,474.609,414.725,,53.166,16.4538,51.1109,2.96743,0.21785,,,,,,4.56276468128648,0.25649900018819594,1.4415624272264993,53.5221,16.5754,52.1257,3.53492,0.212919,,,,,,4.569142621295369,0.26287694019708496,1.5952735367322661,both
19360,Lucas Erceg,KCR,pitcher,RP,,,62.4801,,,,,,4.5617,6.46811,3.72312,1.26242,59.9732,4.846525245845904,0.23111093364746438,1.2988777274881294,,,,,,2.49977,6.0,4.16004,1.33915,55.6244,3.5345568972811896,-1.0808574149172503,0.0,both
23800,Parker Meadows,DET,hitter,OF,417.37,373.29,,49.3722,10.2647,39.3125,11.1164,0.225168,,,,,,4.516530222707567,0.2102645416092832,1.1817179121148662,50.4314,10.0226,36.5049,11.89,0.219535,,,,,,4.4073622051746595,0.10109652407637526,1.0,both
33549,Kyle Teel,CHW,hitter,C,394.336,345.312,,47.207,11.3206,41.4174,5.75498,0.248124,,,,,,4.500594254393568,0.19432857329528375,1.092155406428379,45.8004,10.6454,39.4567,4.54025,0.24313,,,,,,4.133775673261472,-0.1724900078368119,0.0,both
29478,Carter Jensen,KCR,hitter,C/DH,397.614,354.444,,46.4595,12.3179,47.4563,4.22839,0.241446,,,,,,4.4936919479116675,0.18742626681338326,1.0533634201898001,47.1877,11.5634,45.4881,4.90068,0.237261,,,,,,4.3812459017806935,0.07498022068240928,1.0,both
29858,Denzel Clarke,ATH,hitter,OF,381.965,344.764,,45.3905,8.27455,34.196,14.1125,0.224867,,,,,,4.363298652487758,0.05703297138947416,1.0,43.8858,7.74309,31.9447,11.2094,0.222298,,,,,,3.8717294429411617,-0.4345362381571225,0.0,both
3137,Max Scherzer,TOR,pitcher,SP,,,90.5619,,,,,,5.51863,0.0,4.57761,1.23168,87.7551,4.718443314082352,0.10302900188391195,1.0,,,,,,4.78096,0.0,4.69568,1.24506,84.0484,4.22952527837525,-0.3858890338231902,0.0,both
20387,Anthony Kay,CHW,pitcher,SP,,,126.435,,,,,,5.70361,0.0,4.42299,1.38573,104.11,4.709061959475317,0.09364764727687724,1.0,,,,,,5.32726,0.0,5.01198,1.45594,108.329,3.7137518336556496,-0.9016624785427902,0.0,both
13799,Matt Strahm,KCR,pitcher,RP,,,62.7693,,,,,,3.83273,2.97605,3.51798,1.13026,68.3748,4.763516576141129,0.14810226394268877,1.0,,,,,,2.61282,3.0,4.08066,1.13728,65.5511,3.9778776370328597,-0.6375366751655802,0.0,both
27694,Justin Sterner,ATH,pitcher,RP,,,65.2638,,,,,,3.24914,8.86701,4.21981,1.26512,65.2936,4.692403263687282,0.07698895148884244,1.0,,,,,,2.67212,9.0,4.31081,1.2297,66.6411,4.612015858161919,-0.003398454036521059,0.0,both
22563,Gabriel Arias,CLE,hitter,SS,434.639,399.977,,44.4282,11.2258,44.5484,8.41778,0.225598,,,,,,4.341861321882507,0.03559564078422284,1.0,45.9645,11.3754,43.7064,8.68619,0.224744,,,,,,4.383603303076202,0.07733762197791805,1.0,both
25756,Matt Brash,SEA,pitcher,RP,,,60.421,,,,,,3.11154,4.11859,3.17709,1.20416,71.5132,4.718476815748562,0.10306250355012203,1.0,,,,,,2.47519,4.0,3.10124,1.19774,71.7717,4.548961138314694,-0.06645317388374572,0.0,both
27756,Mick Abel,MIN,pitcher,SP,,,122.299,,,,,,6.49928,0.0,4.73411,1.42235,110.079,4.642835581769479,0.027421269571038742,1.0,,,,,,6.21071,0.0,4.43675,1.33078,119.613,5.596981642175775,0.9815673299773353,5.956659358785229,both
12760,Rafael Montero,NYY,pitcher,RP,,,31.2903,,,,,,1.11315,0.0,4.40696,1.39189,29.1607,1.1567167528443216,-3.4586975593541185,0.0,,,,,,1.56773,0.0,4.32882,1.34546,28.2207,1.3651884322854477,-3.250225879912992,0.0,both
sa3023250,Trey Gibson,BAL,pitcher,SP,,,7.29587,,,,,,0.0996332,0.0,4.42986,1.37974,6.40896,0.20799726213154957,-4.40741705006689,0.0,,,,,,0.0,0.0,4.42981,1.35641,8.0,0.2274460739782895,-4.38796823822015,0.0,both
sa3023440,George Klassen,LAA,pitcher,RP,,,38.7948,,,,,,1.81006,0.0,4.60722,1.4185,36.3411,1.4749441232993064,-3.1404701888991333,0.0,,,,,,1.50152,0.0,4.57252,1.36701,38.6632,1.535488689436387,-3.079925622762053,0.0,both
12828,Andrew Kittredge,BAL,pitcher,RP,,,56.985,,,,,,3.65332,4.59118,3.71953,1.17272,56.6281,4.326488488813838,-0.28892582338460215,0.0,,,,,,2.71519,5.0,3.52988,1.12182,56.9241,4.299914661753104,-0.3154996504453358,0.0,both
29823,Ky Bush,CHW,pitcher,RP,,,16.0144,,,,,,1.11983,0.0,4.76658,1.54541,12.093,0.5420059583459427,-4.073408353852497,0.0,,,,,,,,,,,,,,atc
29754,Sam Bachman,LAA,pitcher,RP,,,44.5113,,,,,,2.33432,0.562591,4.47349,1.44523,37.8947,1.7552490584657863,-2.860165253732654,0.0,,,,,,1.59372,1.0,4.14906,1.38323,40.5315,1.8876794546190603,-2.72773485757938,0.0,both
sa3022948,Riley Gowens,CHW,pitcher,RP,,,10.9668,,,,,,0.562546,0.0,4.44185,1.31195,10.3129,0.5007796967188779,-4.114634615479562,0.0,,,,,,0.0,0.0,4.51707,1.33436,9.0,0.25846332674333106,-4.356950985455109,0.0,both
29788,Brett Harris,ATH,hitter,3B,111.835,99.1721,,12.2379,2.54386,10.8304,1.41087,0.227795,,,,,,1.0339400185778593,-3.2723256625204247,0.0,11.8236,2.21083,9.83991,1.50243,0.228848,,,,,,0.9748845084419598,-3.3313811726563243,0.0,both
29766,Zack Gelof,ATH,hitter,2B,164.374,147.928,,19.8241,5.20361,17.0947,5.02875,0.217007,,,,,,1.9400436160562402,-2.3662220650420442,0.0,20.1372,5.44656,16.6729,5.76644,0.218663,,,,,,2.0385822362153703,-2.267683444882914,0.0,both
29779,Max Muncy,ATH,hitter,2B/3B,377.924,345.126,,40.5231,10.9678,41.5156,3.78276,0.232757,,,,,,3.8081725579716976,-0.4980931231265866,0.0,41.8299,11.0841,38.766,4.99689,0.229545,,,,,,3.8307426433911025,-0.47552303770718174,0.0,both
30203,Jackson Jobe,DET,pitcher,RP,,,8.68286,,,,,,0.576941,0.0,4.49911,1.38536,7.0238,0.3764333007147413,-4.238981011483698,0.0,,,,,,0.335643,0.0,4.37411,1.30519,7.56295,0.35032986686448037,-4.26508444533396,0.0,both
sa3023363,Leo De Vries,ATH,hitter,SS,30.8471,27.9414,,3.89201,1.04568,3.57514,0.201389,0.233215,,,,,,0.3379351038721505,-3.968330577226134,0.0,3.85098,1.17707,3.80545,0.570429,0.244745,,,,,,0.406642324726472,-3.899623356371812,0.0,both
12791,Michael Kelly,ATH,pitcher,RP,,,58.6835,,,,,,3.79549,2.89779,4.49664,1.40043,50.5871,3.011880832414684,-1.603533479783756,0.0,,,,,,2.28675,3.0,5.18067,1.44918,46.9121,1.973537364518294,-2.641876947680146,0.0,both
sa3023410,Ty Johnson,TBR,pitcher,SP,,,11.7545,,,,,,0.705496,0.0,4.19879,1.26005,11.6331,0.6368828628106149,-3.978531449387825,0.0,,,,,,1.0,0.0,4.21612,1.27744,8.0,0.6073803015266297,-4.00803401067181,0.0,both
12979,Javier Báez,DET,hitter,SS,341.852,321.984,,36.2406,8.33397,38.9964,4.97175,0.231348,,,,,,3.472733261488071,-0.8335324196102132,0.0,34.8413,8.78696,36.7177,4.96511,0.231028,,,,,,3.3874639666643214,-0.9188017144339629,0.0,both
30180,Travis Adams,MIN,pitcher,RP,,,50.5503,,,,,,2.54402,0.0172746,4.71991,1.39121,40.4905,1.8085885242599475,-2.806825787938492,0.0,,,,,,1.6024,0.0,4.73054,1.40368,42.4832,1.5159480072915485,-3.0994663049068913,0.0,both
29950,Jordan Leasure,CHW,pitcher,RP,,,61.6313,,,,,,3.2721,7.13917,4.07985,1.2583,68.8647,4.596214012345477,-0.019200299852962566,0.0,,,,,,2.61586,7.0,3.81137,1.22886,68.1643,4.548739669533388,-0.06667464266505174,0.0,both
12976,Austin Hedges,CLE,hitter,C,141.865,125.743,,12.4418,3.29368,11.6099,1.26572,0.186536,,,,,,0.8403315627051848,-3.4659341183930996,0.0,12.5151,3.52862,11.1851,1.75522,0.186438,,,,,,0.8979588300005488,-3.4083068510977355,0.0,both
30074,Chase Silseth,LAA,pitcher,RP,,,51.9596,,,,,,2.23215,0.0,4.192,1.34947,50.7668,2.3008088978366623,-2.3146054143617776,0.0,,,,,,1.76174,0.0,4.03063,1.27896,53.4984,2.4484849890430924,-2.1669293231553475,0.0,both
30063,Tristan Peters,CHW,hitter,OF,29.59,26.9253,,2.88004,0.380314,2.69782,0.204858,0.220762,,,,,,0.20674025993494782,-4.099525421163336,0.0,2.9238,0.545914,2.60031,0.446302,0.220471,,,,,,0.2415364357172413,-4.064729245381043,0.0,both
sa3023515,Brody Hopkins,TBR,pitcher,SP,,,6.52976,,,,,,0.0792164,0.0,4.62708,1.44174,5.71491,0.15415476320064164,-4.461259548997798,0.0,,,,,,0.0,0.0,4.65871,1.42931,7.0,0.15878353768336664,-4.456630774515073,0.0,both
30056,David Festa,MIN,pitcher,RP,,,48.2211,,,,,,2.46889,1.37236,4.20129,1.26493,49.3241,2.7188702262316684,-1.8965440859667715,0.0,,,,,,2.16636,1.0,4.37298,1.30074,48.4568,2.3933140265734942,-2.2221002856249457,0.0,both
30055,Cade Povich,BAL,pitcher,RP,,,22.5988,,,,,,0.766486,0.0,4.25027,1.30633,22.2337,0.9689726872219545,-3.6464416249764855,0.0,,,,,,1.0,0.0,4.07946,1.29598,21.0,1.0500561424034158,-3.565358169795024,0.0,both
30133,Brant Hurter,DET,pitcher,RP,,,49.7346,,,,,,3.0659,0.150856,3.64032,1.23479,44.7779,2.8992781294393093,-1.7161361827591306,0.0,,,,,,1.64689,0.0,3.68074,1.19685,47.2041,2.5371645993824177,-2.078249712816022,0.0,both
30016,Joe Rock,TBR,pitcher,RP,,,20.4974,,,,,,0.777295,0.0,4.22791,1.35933,16.6206,0.7629654404884981,-3.852448871709942,0.0,,,,,,1.0,0.0,4.19274,1.33165,15.0,0.8174061726321369,-3.798008139566303,0.0,both
sa3023133,Andrew Sears,DET,pitcher,RP,,,6.0,,,,,,0.0,0.0,4.51823,1.36733,5.0,0.1351478531635681,-4.480266459034872,0.0,,,,,,0.0,0.0,4.51823,1.36733,5.0,0.1351478531635681,-4.480266459034872,0.0,both
29921,Spencer Arrighetti,HOU,pitcher,SP,,,93.1962,,,,,,5.02869,0.0,4.59758,1.35667,92.3995,4.172477327678337,-0.4429369845201032,0.0,,,,,,4.53735,0.0,4.68463,1.34283,92.2883,3.9967544952905705,-0.6186598169078694,0.0,both
30171,Mason Black,KCR,pitcher,RP,,,39.3808,,,,,,1.74289,0.0,4.87439,1.42584,32.6081,1.2483457839720014,-3.3670685282264383,0.0,,,,,,3.0,0.0,4.86751,1.43089,46.0,1.9293977649983796,-2.6860165472000603,0.0,both
12880,Tyler Anderson,LAA,pitcher,SP,,,71.5251,,,,,,3.15759,0.0,4.85471,1.41573,55.5619,2.2049935608452853,-2.4104207513531546,0.0,,,,,,4.25079,0.0,4.74253,1.32496,56.4974,2.9444770279217156,-1.6709372842767243,0.0,both
30140,Ty Madden,DET,pitcher,RP,,,19.8764,,,,,,0.70617,0.0,4.41993,1.36727,17.7922,0.73331519693387,-3.8820991152645696,0.0,,,,,,1.0,0.0,4.47195,1.38464,20.0,0.8658946616899638,-3.7495196505084762,0.0,both
30142,Doug Nikhazy,CLE,pitcher,RP,,,25.4941,,,,,,1.22889,0.0,4.63042,1.45259,22.504,0.9009662840341569,-3.714448028164283,0.0,,,,,,2.0,0.0,4.43864,1.43808,30.0,1.398968690582564,-3.216445621615876,0.0,both
30145,Dylan Smith,DET,pitcher,RP,,,22.1512,,,,,,1.40456,0.0,4.06039,1.32005,19.0969,1.1124985897246469,-3.502915722473793,0.0,,,,,,0.725809,0.0,4.38802,1.31599,19.9845,0.8566484224202598,-3.75876588977818,0.0,both
29866,Chayce McDermott,BAL,pitcher,RP,,,12.5568,,,,,,0.416814,0.0,4.69095,1.47946,12.3525,0.39560328283208696,-4.219811029366353,0.0,,,,,,0.44047,0.0,5.14622,1.51751,11.9089,0.32411728279077623,-4.291297029407664,0.0,both
29863,Ryan Bergert,KCR,pitcher,RP,,,51.0763,,,,,,1.63195,0.0,4.60601,1.37603,43.5731,1.6672099002146072,-2.9482044119838324,0.0,,,,,,2.33946,0.0,4.50209,1.32157,45.6398,2.1254993676189966,-2.4899149445794433,0.0,both
12857,Shawn Armstrong,CLE,pitcher,RP,,,65.7582,,,,,,3.06707,2.52201,3.80455,1.19205,65.1542,4.070113820567114,-0.545300491631326,0.0,,,,,,2.30216,3.0,3.97046,1.23906,62.3398,3.587724960012985,-1.027689352185455,0.0,both
30105,Mike Vasil,CHW,pitcher,RP,,,13.6179,,,,,,0.580694,0.232017,4.4593,1.37694,10.9667,0.5265704853295712,-4.088843826868869,0.0,,,,,,0.397227,0.0,4.44121,1.38941,10.8418,0.4202279768195112,-4.195186335378929,0.0,both
30153,Dom Hamel,NYY,pitcher,RP,,,34.1445,,,,,,1.06771,0.0,4.47029,1.37577,30.6062,1.1858886582428116,-3.4295256539556283,0.0,,,,,,1.52376,0.0,4.63647,1.38945,34.3218,1.3759308037296665,-3.2394835084687736,0.0,both
sa3020606,David Sandlin,CHW,pitcher,RP,,,15.7556,,,,,,0.814933,0.0,4.45943,1.33006,13.6865,0.6753110551497981,-3.9401032570486416,0.0,,,,,,1.0,0.0,4.45792,1.35735,15.0,0.7553809378341695,-3.8600333743642703,0.0,both
29574,Chase Lee,TOR,pitcher,RP,,,19.0161,,,,,,1.04319,0.0,4.0108,1.25206,18.3892,1.0209781817011376,-3.5944361304973023,0.0,,,,,,0.805275,0.0,3.84779,1.20772,18.9155,1.018296904383215,-3.597117407815225,0.0,both
13185,Orlando Arcia,MIN,hitter,SS,125.2,114.977,,11.6855,3.17227,12.0114,0.25193,0.222624,,,,,,0.9573132373451086,-3.3489524437531757,0.0,11.2002,2.7703,12.3659,0.222758,0.214335,,,,,,0.8699752612898277,-3.4362904198084565,0.0,both
29630,Joey Loperfido,HOU,hitter,OF,354.167,321.57,,39.3681,7.99232,35.7102,6.4746,0.231133,,,,,,3.5781280216575406,-0.7281376594407436,0.0,38.7724,6.71703,31.0103,7.00469,0.227103,,,,,,3.2877608919342878,-1.0185047891639964,0.0,both
27702,Brent Headrick,NYY,pitcher,RP,,,47.6054,,,,,,1.95988,0.211721,3.9739,1.22833,49.3984,2.5296389727833852,-2.0857753394150547,0.0,,,,,,2.25258,0.0,3.70924,1.15054,54.015,2.9871158984624646,-1.6282984137359753,0.0,both
27691,Louis Varland,TOR,pitcher,RP,,,64.0876,,,,,,3.47512,4.2212,3.7754,1.21439,64.2589,4.377713660560034,-0.2377006516384057,0.0,,,,,,2.59529,4.0,4.22843,1.27348,64.9475,3.6696757792068824,-0.9457385329915575,0.0,both
27688,Jack Kochanowicz,LAA,pitcher,RP,,,70.0479,,,,,,2.73021,0.0,5.00298,1.49912,43.5927,1.3960215819954152,-3.2193927302030247,0.0,,,,,,2.64832,0.0,4.98259,1.44476,44.2017,1.5640217426649603,-3.05139256953348,0.0,both
27684,Michael Massey,KCR,hitter,2B,278.786,258.749,,28.3351,7.53759,30.4406,2.16633,0.240421,,,,,,2.7471379118199453,-1.559127769278339,0.0,28.5221,8.2727,33.6657,2.0069,0.23563,,,,,,2.8404427204133595,-1.4658229606849247,0.0,both
13470,Lucas Sims,CHW,pitcher,RP,,,26.3813,,,,,,1.04551,0.034459,5.36744,1.52924,25.3723,0.6757176540305267,-3.939696658167913,0.0,,,,,,1.46233,0.0,4.87846,1.45252,26.7916,1.0415195621078475,-3.5738947500905924,0.0,both
27668,Brandon Eisert,CHW,pitcher,RP,,,58.38,,,,,,2.66841,0.314063,4.16981,1.30329,55.468,2.772051695864132,-1.843362616334308,0.0,,,,,,2.27552,0.0,4.41059,1.24528,55.8554,2.638040274365554,-1.977374037832886,0.0,both
27662,Christian Roa,HOU,pitcher,RP,,,28.3594,,,,,,1.42059,0.0,4.46232,1.44756,27.1888,1.1251293825547688,-3.4902849296436713,0.0,,,,,,1.14164,0.0,4.23034,1.43227,27.4815,1.1122926899090337,-3.503121622289406,0.0,both
10315,Michael Tonkin,MIN,pitcher,RP,,,27.2947,,,,,,1.34223,0.0344796,4.60442,1.26085,25.1975,1.2446482117543063,-3.3707661004441336,0.0,,,,,,1.21695,0.0,5.02845,1.36525,25.7925,0.9962481433543485,-3.6191661688440915,0.0,both
27630,Nick Loftin,KCR,hitter,2B/OF,133.418,118.517,,14.3141,2.3861,13.2399,1.89581,0.234634,,,,,,1.2426586797584338,-3.06360700133985,0.0,13.9201,2.44521,13.2125,1.69523,0.235844,,,,,,1.2219064814140193,-3.0843591996842648,0.0,both
27626,Eric Orze,MIN,pitcher,RP,,,60.1703,,,,,,2.40178,0.60022,4.30416,1.36786,58.2419,2.578976603524941,-2.036437708673499,0.0,,,,,,2.58938,1.0,4.15969,1.30581,59.4389,2.9709456753354027,-1.6444686368630372,0.0,both
27597,Cody Bradford,TEX,pitcher,RP,,,61.9642,,,,,,3.94397,0.0,4.22687,1.18152,54.3789,3.4366992568587236,-1.1787150553397163,0.0,,,,,,2.86605,0.0,3.83592,1.13673,56.1677,3.4440538283390687,-1.1713604838593712,0.0,both
27589,Logan Allen,CLE,pitcher,SP,,,105.019,,,,,,5.68939,0.0,4.50616,1.40248,85.2765,4.047778487274455,-0.5676358249239852,0.0,,,,,,4.97547,0.0,5.0768,1.41309,83.36,3.2249090552621076,-1.3905052569363323,0.0,both
27581,Hayden Wesneski,HOU,pitcher,RP,,,23.8607,,,,,,1.50816,0.0,4.20331,1.20969,22.9343,1.3508610184735503,-3.2645532937248896,0.0,,,,,,2.0,0.0,4.23004,1.26324,30.0,1.6949272365280204,-2.9204870756704198,0.0,both
27501,Justin Foscue,TEX,hitter,DH,42.7688,38.8779,,4.9395,0.816658,4.90086,0.210811,0.218159,,,,,,0.3643505938283746,-3.94191508726991,0.0,4.28239,1.04586,4.28762,0.418249,0.216946,,,,,,0.3603891871130419,-3.945876493985242,0.0,both
10243,Randal Grichuk,NYY,hitter,OF,160.177,147.473,,18.8407,6.17878,18.934,0.580031,0.239597,,,,,,1.7870572049105704,-2.519208476187714,0.0,18.17,7.04906,20.7622,0.421065,0.238809,,,,,,1.8755804837328933,-2.430685197365391,0.0,both
27481,Cole Wilcox,SEA,pitcher,RP,,,18.9388,,,,,,0.911078,0.0,4.31407,1.35818,15.4411,0.7594284760837869,-3.855985836114653,0.0,,,,,,0.6908,0.0,4.03933,1.27868,16.7072,0.8293014547218157,-3.786112857476624,0.0,both
27470,Emerson Hancock,SEA,pitcher,RP,,,66.1905,,,,,,3.46309,0.0,4.41257,1.32122,51.4548,2.7313884061585827,-1.8840259060398572,0.0,,,,,,4.0,0.0,4.35095,1.31611,60.0,3.2245519983322977,-1.3908623138661422,0.0,both
13528,Matt Bowman,MIN,pitcher,RP,,,20.4101,,,,,,0.875449,0.0,4.68499,1.38436,16.3236,0.6897342472967095,-3.9256800649017305,0.0,,,,,,0.802002,0.0,4.99165,1.43971,15.5462,0.5436144927106182,-4.071799819487822,0.0,both
13580,Steven Okert,HOU,pitcher,RP,,,61.9272,,,,,,3.32987,0.508004,3.96822,1.19116,68.925,3.821506623666203,-0.7939076885322369,0.0,,,,,,2.79963,1.0,4.09109,1.15759,70.5088,3.795767212271439,-0.8196470999270007,0.0,both
13594,Robert Stephenson,LAA,pitcher,RP,,,22.1053,,,,,,1.15963,1.63242,4.00628,1.18458,24.2103,1.569641298619039,-3.0457730135794012,0.0,,,,,,0.828779,2.0,4.07956,1.18513,27.4424,1.5937882000272112,-3.0216261121712287,0.0,both
27464,Dillon Dingler,DET,hitter,C,417.283,381.741,,44.5761,11.9805,49.0039,1.32047,0.242254,,,,,,4.197499609476043,-0.10876607162224161,0.0,43.3713,11.0425,46.4462,1.66519,0.241398,,,,,,4.01681955137458,-0.28944612972370454,0.0,both
13619,Jakob Junis,TEX,pitcher,RP,,,60.715,,,,,,2.93001,0.225328,4.00973,1.2065,52.666,3.1135483897085092,-1.5018659224899307,0.0,,,,,,2.48409,0.0,4.37141,1.23795,49.8152,2.589439824407955,-2.025974487790485,0.0,both
27462,Austin Martin,MIN,hitter,OF,311.435,270.452,,36.0687,3.11955,23.7924,13.1014,0.251952,,,,,,3.625564073076139,-0.6807016080221451,0.0,37.7821,3.44232,24.0003,10.9894,0.258837,,,,,,3.6042433977701256,-0.7020222833281586,0.0,both
26907,Jairo Iriarte,CHW,pitcher,RP,,,12.5069,,,,,,0.0600971,0.0,4.4308,1.4634,11.2724,0.28176265151258595,-4.333651660685854,0.0,,,,,,0.46173,0.0,4.72059,1.41259,12.0001,0.43468925727815255,-4.180725054920288,0.0,both
26790,Angel Chivilli,NYY,pitcher,RP,,,21.1041,,,,,,0.776975,0.0150321,4.60611,1.35161,18.0329,0.7488050938844086,-3.8666092183140313,0.0,,,,,,0.968068,0.0,4.3584,1.30289,17.4942,0.8821555937583216,-3.7332587184401183,0.0,both
26641,Wikelman González,CHW,pitcher,RP,,,43.5526,,,,,,2.03329,0.022554,4.61719,1.51273,42.3534,1.5201760165627214,-3.0952382956357187,0.0,,,,,,1.59302,0.0,4.26932,1.39595,43.0868,1.735108702979448,-2.8803056092189916,0.0,both
26599,Jonatan Clase,TOR,hitter,OF,34.2693,31.2174,,4.20584,0.550455,2.71044,1.9584,0.220171,,,,,,0.42759355027054774,-3.8786721308277365,0.0,4.11997,0.680472,2.83961,1.84126,0.217447,,,,,,0.4242056210603605,-3.8820600600379236,0.0,both
27707,Mitch Spence,KCR,pitcher,RP,,,27.3898,,,,,,1.25623,0.00203631,4.50924,1.35783,21.9994,1.0262445440420997,-3.5891697681563404,0.0,,,,,,0.941577,0.0,4.39653,1.33408,22.6251,0.9919137700228468,-3.6235005421755933,0.0,both
27753,Bailey Horn,DET,pitcher,RP,,,31.4066,,,,,,1.97509,0.0,4.33203,1.43026,28.2603,1.3848503753381929,-3.2305639368602472,0.0,,,,,,1.15614,0.0,4.12079,1.32407,29.7379,1.352717824403923,-3.262696487794517,0.0,both
27765,Yosver Zulueta,SEA,pitcher,RP,,,24.4578,,,,,,1.25269,0.0,3.89816,1.32595,24.2352,1.2428772871080374,-3.3725370250904025,0.0,,,,,,0.860833,0.0,4.15818,1.37986,25.4921,1.0385668226585825,-3.5768474895398574,0.0,both
